referrer,views_total,views_unique
Google,86,16
github.com,86,8
arxiv.org,12,1
chatgpt.com,10,1
overleaf.com,7,2
Bing,5,4
DuckDuckGo,2,2
hpc.dmi.unibas.ch,1,1
jira.cscs.ch,1,1
spheric-sph.org,1,1
